ORIGIN_AIRPORT_ID,ORIGIN_STATE_ABR,CODE,NAME,AIRLINE_ID,UNIQUE_CARRIER_NAME,AIRCRAFT_TYPE,Description,2019,2020,2021,2022
11292,CO,DEN,"Denver, CO: Denver International",19977,United Air Lines Inc.,624,Boeing 767-400/ER,9,1,18,7
11292,CO,DEN,"Denver, CO: Denver International",19790,Delta Air Lines Inc.,624,Boeing 767-400/ER,1,36,551,69
11292,CO,DEN,"Denver, CO: Denver International",19977,United Air Lines Inc.,626,Boeing 767-300/300ER,29,69,962,58
11292,CO,DEN,"Denver, CO: Denver International",19790,Delta Air Lines Inc.,626,Boeing 767-300/300ER,2,20,214,161
11292,CO,DEN,"Denver, CO: Denver International",19805,American Airlines Inc.,626,Boeing 767-300/300ER,1,,,
11292,CO,DEN,"Denver, CO: Denver International",19977,United Air Lines Inc.,627,Boeing 777-200ER/200LR/233LR,1937,1306,1406,2368
11292,CO,DEN,"Denver, CO: Denver International",20046,Air Wisconsin Airlines Corp,629,Canadair RJ-200ER /RJ-440,788,197,,
11292,CO,DEN,"Denver, CO: Denver International",20304,SkyWest Airlines Inc.,629,Canadair RJ-200ER /RJ-440,32160,28504,39077,30777
11292,CO,DEN,"Denver, CO: Denver International",20304,SkyWest Airlines Inc.,631,Canadair RJ-700,5507,7242,7401,7449
11292,CO,DEN,"Denver, CO: Denver International",20500,GoJet Airlines LLC d/b/a United Express,631,Canadair RJ-700,7442,33,,
11292,CO,DEN,"Denver, CO: Denver International",21879,Key Lime Air Corporation,632,Dornier 328 Jet,937,767,884,769
11292,CO,DEN,"Denver, CO: Denver International",19930,Alaska Airlines Inc.,634,Boeing 737-900,207,96,282,255
11292,CO,DEN,"Denver, CO: Denver International",19977,United Air Lines Inc.,634,Boeing 737-900,201,22,1,80
11292,CO,DEN,"Denver, CO: Denver International",19977,United Air Lines Inc.,637,Boeing 777-300/300ER/333ER,12,22,20,103
11292,CO,DEN,"Denver, CO: Denver International",19805,American Airlines Inc.,637,Boeing 777-300/300ER/333ER,1,,,
11292,CO,DEN,"Denver, CO: Denver International",20363,Endeavor Air Inc.,638,Canadair CRJ 900,8,,,
11292,CO,DEN,"Denver, CO: Denver International",20304,SkyWest Airlines Inc.,638,Canadair CRJ 900,277,297,,1
11292,CO,DEN,"Denver, CO: Denver International",20378,Mesa Airlines Inc.,638,Canadair CRJ 900,3,,1,1
11292,CO,DEN,"Denver, CO: Denver International",19805,American Airlines Inc.,655,McDonnell Douglas DC9 Super 80/MD81/82/83/88,3,,,
11292,CO,DEN,"Denver, CO: Denver International",19790,Delta Air Lines Inc.,656,McDonnell Douglas MD-90,234,,,
11292,CO,DEN,"Denver, CO: Denver International",20304,SkyWest Airlines Inc.,673,Embraer ERJ-175,12366,14437,28229,22130
11292,CO,DEN,"Denver, CO: Denver International",20452,Republic Airline,673,Embraer ERJ-175,2279,843,1,
11292,CO,DEN,"Denver, CO: Denver International",21167,Compass Airlines,673,Embraer ERJ-175,1201,214,,
11292,CO,DEN,"Denver, CO: Denver International",20398,Envoy Air,673,Embraer ERJ-175,1,7,1,33
11292,CO,DEN,"Denver, CO: Denver International",20366,ExpressJet Airlines LLC d/b/a aha!,673,Embraer ERJ-175,1,,,
11292,CO,DEN,"Denver, CO: Denver International",20378,Mesa Airlines Inc.,673,Embraer ERJ-175,0,,,
11292,CO,DEN,"Denver, CO: Denver International",20237,Trans States Airlines,675,Embraer-145,24418,5963,,
11292,CO,DEN,"Denver, CO: Denver International",20366,ExpressJet Airlines LLC d/b/a aha!,675,Embraer-145,1,151,,
11292,CO,DEN,"Denver, CO: Denver International",20452,Republic Airline,677,Embraer-Emb-170,2675,969,,
11292,CO,DEN,"Denver, CO: Denver International",19805,American Airlines Inc.,694,Airbus Industrie A320-100/200,312,384,299,483
11292,CO,DEN,"Denver, CO: Denver International",19930,Alaska Airlines Inc.,694,Airbus Industrie A320-100/200,550,227,60,67
11292,CO,DEN,"Denver, CO: Denver International",19977,United Air Lines Inc.,694,Airbus Industrie A320-100/200,13794,8751,9959,15218
11292,CO,DEN,"Denver, CO: Denver International",20368,Allegiant Air,694,Airbus Industrie A320-100/200,185,91,268,338
11292,CO,DEN,"Denver, CO: Denver International",20409,JetBlue Airways,694,Airbus Industrie A320-100/200,467,382,1014,1277
11292,CO,DEN,"Denver, CO: Denver International",20416,Spirit Air Lines,694,Airbus Industrie A320-100/200,2002,1313,845,715
11292,CO,DEN,"Denver, CO: Denver International",20436,Frontier Airlines Inc.,694,Airbus Industrie A320-100/200,5965,3931,4528,2653
11292,CO,DEN,"Denver, CO: Denver International",19790,Delta Air Lines Inc.,694,Airbus Industrie A320-100/200,91,91,357,193
11292,CO,DEN,"Denver, CO: Denver International",19805,American Airlines Inc.,698,Airbus Industrie A319,379,505,292,447
11292,CO,DEN,"Denver, CO: Denver International",19930,Alaska Airlines Inc.,698,Airbus Industrie A319,341,14,,
11292,CO,DEN,"Denver, CO: Denver International",19977,United Air Lines Inc.,698,Airbus Industrie A319,8248,9078,13670,14053
11292,CO,DEN,"Denver, CO: Denver International",20416,Spirit Air Lines,698,Airbus Industrie A319,536,241,99,65
11292,CO,DEN,"Denver, CO: Denver International",20436,Frontier Airlines Inc.,698,Airbus Industrie A319,4483,819,595,
11292,CO,DEN,"Denver, CO: Denver International",19790,Delta Air Lines Inc.,698,Airbus Industrie A319,762,655,66,383
11292,CO,DEN,"Denver, CO: Denver International",20368,Allegiant Air,698,Airbus Industrie A319,3,,37,88
11292,CO,DEN,"Denver, CO: Denver International",19805,American Airlines Inc.,699,Airbus Industrie A321/Lr,5568,2891,5283,4529
11292,CO,DEN,"Denver, CO: Denver International",20409,JetBlue Airways,699,Airbus Industrie A321/Lr,702,305,209,362
11292,CO,DEN,"Denver, CO: Denver International",20416,Spirit Air Lines,699,Airbus Industrie A321/Lr,1410,516,790,533
11292,CO,DEN,"Denver, CO: Denver International",20436,Frontier Airlines Inc.,699,Airbus Industrie A321/Lr,3601,2396,5115,3235
11292,CO,DEN,"Denver, CO: Denver International",19790,Delta Air Lines Inc.,699,Airbus Industrie A321/Lr,10,76,2405,5114
11292,CO,DEN,"Denver, CO: Denver International",19930,Alaska Airlines Inc.,721,Airbus Industrie A321-200n,9,36,12,6
11292,CO,DEN,"Denver, CO: Denver International",19805,American Airlines Inc.,721,Airbus Industrie A321-200n,9,79,203,219
11292,CO,DEN,"Denver, CO: Denver International",20436,Frontier Airlines Inc.,722,Airbus Industrie A320-200n,11323,10650,10222,14612
11292,CO,DEN,"Denver, CO: Denver International",20416,Spirit Air Lines,722,Airbus Industrie A320-200n,438,277,595,524
11292,CO,DEN,"Denver, CO: Denver International",19790,Delta Air Lines Inc.,723,A200-100 BD-500-1A10,146,895,1325,390
11292,CO,DEN,"Denver, CO: Denver International",19977,United Air Lines Inc.,837,Boeing 787-10 Dreamliner,12,14,,1
11292,CO,DEN,"Denver, CO: Denver International",19393,Southwest Airlines Co.,838,Boeing B737 Max 800,593,,3246,3446
11292,CO,DEN,"Denver, CO: Denver International",19805,American Airlines Inc.,838,Boeing B737 Max 800,132,,270,162
11292,CO,DEN,"Denver, CO: Denver International",19977,United Air Lines Inc.,839,Boeing B737 Max 900,33,,6213,4744
11292,CO,DEN,"Denver, CO: Denver International",19977,United Air Lines Inc.,887,B787-800 Dreamliner,327,173,33,4
11292,CO,DEN,"Denver, CO: Denver International",19790,Delta Air Lines Inc.,888,Boeing 737-900ER,6312,4149,3038,1205
11292,CO,DEN,"Denver, CO: Denver International",19930,Alaska Airlines Inc.,888,Boeing 737-900ER,710,805,1195,758
11292,CO,DEN,"Denver, CO: Denver International",19977,United Air Lines Inc.,888,Boeing 737-900ER,22633,9799,12919,18036
11292,CO,DEN,"Denver, CO: Denver International",19977,United Air Lines Inc.,889,B787-900 Dreamliner,12,32,28,332
11298,TX,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",21618,"Southern Airways Express, dba Mokulele Airlines",416,Cessna 208 Caravan,2198,2117,2102,182
11298,TX,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",21599,Boutique Air,458,Beechcraft Super King Air,817,334,5,
11298,TX,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",21599,Boutique Air,479,Pilatus PC-12,1481,1393,798,308
11298,TX,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",19790,Delta Air Lines Inc.,608,Boeing 717-200,999,166,7,14
11298,TX,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",19977,United Air Lines Inc.,612,Boeing 737-700/700LR/Max 7,421,177,445,560
11298,TX,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",19790,Delta Air Lines Inc.,612,Boeing 737-700/700LR/Max 7,2,,,
11298,TX,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",19930,Alaska Airlines Inc.,612,Boeing 737-700/700LR/Max 7,1,3,7,1
11298,TX,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",19790,Delta Air Lines Inc.,614,Boeing 737-800,103,16,16,17
11298,TX,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",19805,American Airlines Inc.,614,Boeing 737-800,73005,51845,48897,55839
11298,TX,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",19930,Alaska Airlines Inc.,614,Boeing 737-800,250,161,243,260
11298,TX,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",19977,United Air Lines Inc.,614,Boeing 737-800,644,410,617,878
11298,TX,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",20422,Sun Country Airlines d/b/a MN Airlines,614,Boeing 737-800,402,228,301,279
11298,TX,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",19790,Delta Air Lines Inc.,622,Boeing 757-200,16,3,6,9
11298,TX,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",19805,American Airlines Inc.,622,Boeing 757-200,4546,1255,,
11298,TX,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",19977,United Air Lines Inc.,622,Boeing 757-200,3,1,1,
11298,TX,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",19805,American Airlines Inc.,626,Boeing 767-300/300ER,271,61,,
11298,TX,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",19977,United Air Lines Inc.,626,Boeing 767-300/300ER,2,1,,
11298,TX,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",19805,American Airlines Inc.,627,Boeing 777-200ER/200LR/233LR,2446,969,2548,672
11298,TX,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",19977,United Air Lines Inc.,627,Boeing 777-200ER/200LR/233LR,2,,,2
11298,TX,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",20304,SkyWest Airlines Inc.,629,Canadair RJ-200ER /RJ-440,1258,613,5,2
11298,TX,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",20366,ExpressJet Airlines LLC d/b/a aha!,629,Canadair RJ-200ER /RJ-440,1,,,
11298,TX,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",20304,SkyWest Airlines Inc.,631,Canadair RJ-700,11742,14314,21212,29831
11298,TX,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",20366,ExpressJet Airlines LLC d/b/a aha!,631,Canadair RJ-700,49,,,
11298,TX,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",20500,GoJet Airlines LLC d/b/a United Express,631,Canadair RJ-700,191,,,
11298,TX,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",20378,Mesa Airlines Inc.,631,Canadair RJ-700,23,69,,
11298,TX,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",20363,Endeavor Air Inc.,631,Canadair RJ-700,2,1,,
11298,TX,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",20397,PSA Airlines Inc.,631,Canadair RJ-700,3,22,12,34
11298,TX,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",19930,Alaska Airlines Inc.,634,Boeing 737-900,163,65,128,186
11298,TX,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",19977,United Air Lines Inc.,634,Boeing 737-900,64,25,,17
11298,TX,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",19805,American Airlines Inc.,637,Boeing 777-300/300ER/333ER,55,199,668,41
11298,TX,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",20363,Endeavor Air Inc.,638,Canadair CRJ 900,1880,364,79,3
11298,TX,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",20378,Mesa Airlines Inc.,638,Canadair CRJ 900,37642,22003,24039,17188
11298,TX,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",20304,SkyWest Airlines Inc.,638,Canadair CRJ 900,1114,178,75,7
11298,TX,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",20397,PSA Airlines Inc.,638,Canadair CRJ 900,274,2535,1633,341
11298,TX,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",19790,Delta Air Lines Inc.,655,McDonnell Douglas DC9 Super 80/MD81/82/83/88,32,2,,
11298,TX,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",19805,American Airlines Inc.,655,McDonnell Douglas DC9 Super 80/MD81/82/83/88,14129,,,
11298,TX,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",19790,Delta Air Lines Inc.,656,McDonnell Douglas MD-90,57,4,,
11298,TX,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",20304,SkyWest Airlines Inc.,673,Embraer ERJ-175,3659,1297,2076,510
11298,TX,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",20378,Mesa Airlines Inc.,673,Embraer ERJ-175,2179,1153,1636,1057
11298,TX,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",20398,Envoy Air,673,Embraer ERJ-175,26392,30869,37758,28897
11298,TX,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",20452,Republic Airline,673,Embraer ERJ-175,495,529,763,75
11298,TX,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",21167,Compass Airlines,673,Embraer ERJ-175,275,,,
11298,TX,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",20366,ExpressJet Airlines LLC d/b/a aha!,673,Embraer ERJ-175,31,13,,
11298,TX,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",20366,ExpressJet Airlines LLC d/b/a aha!,675,Embraer-145,35,7,,
11298,TX,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",20398,Envoy Air,675,Embraer-145,6238,10604,27999,20753
11298,TX,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",20398,Envoy Air,676,Embraer-140,24896,13279,2475,
11298,TX,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",20452,Republic Airline,677,Embraer-Emb-170,785,310,368,48
11298,TX,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",20409,JetBlue Airways,678,Embraer 190,57,34,350,28
11298,TX,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",19790,Delta Air Lines Inc.,694,Airbus Industrie A320-100/200,2698,1197,1821,1337
11298,TX,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",19805,American Airlines Inc.,694,Airbus Industrie A320-100/200,1117,99,5485,6957
11298,TX,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",19977,United Air Lines Inc.,694,Airbus Industrie A320-100/200,1663,752,767,1903
11298,TX,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",20409,JetBlue Airways,694,Airbus Industrie A320-100/200,561,324,347,536
11298,TX,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",20416,Spirit Air Lines,694,Airbus Industrie A320-100/200,3821,1700,3453,2776
11298,TX,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",20436,Frontier Airlines Inc.,694,Airbus Industrie A320-100/200,303,142,554,440
11298,TX,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",19790,Delta Air Lines Inc.,698,Airbus Industrie A319,1245,572,920,1649
11298,TX,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",19805,American Airlines Inc.,698,Airbus Industrie A319,13110,19490,24371,17418
11298,TX,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",19977,United Air Lines Inc.,698,Airbus Industrie A319,2689,1046,1140,2574
11298,TX,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",20436,Frontier Airlines Inc.,698,Airbus Industrie A319,107,28,,
11298,TX,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",20416,Spirit Air Lines,698,Airbus Industrie A319,1470,655,409,560
11298,TX,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",19805,American Airlines Inc.,699,Airbus Industrie A321/Lr,39013,22117,40124,50686
11298,TX,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",20416,Spirit Air Lines,699,Airbus Industrie A321/Lr,2631,1752,1643,2364
11298,TX,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",20436,Frontier Airlines Inc.,699,Airbus Industrie A321/Lr,63,90,196,562
11298,TX,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",19790,Delta Air Lines Inc.,699,Airbus Industrie A321/Lr,992,1417,3436,2472
11298,TX,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",20409,JetBlue Airways,699,Airbus Industrie A321/Lr,11,3,8,8
11298,TX,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",19805,American Airlines Inc.,721,Airbus Industrie A321-200n,323,1976,3294,4590
11298,TX,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",20436,Frontier Airlines Inc.,722,Airbus Industrie A320-200n,567,612,1668,2762
11298,TX,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",20416,Spirit Air Lines,722,Airbus Industrie A320-200n,769,955,841,2277
11298,TX,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",19790,Delta Air Lines Inc.,723,A200-100 BD-500-1A10,4097,3288,2423,3654
11298,TX,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",19977,United Air Lines Inc.,837,Boeing 787-10 Dreamliner,1,,,
11298,TX,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",19805,American Airlines Inc.,838,Boeing B737 Max 800,3,,429,516
11298,TX,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",19977,United Air Lines Inc.,839,Boeing B737 Max 900,2,,15,104
11298,TX,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",19805,American Airlines Inc.,887,B787-800 Dreamliner,1342,753,742,461
11298,TX,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",19790,Delta Air Lines Inc.,888,Boeing 737-900ER,2,23,5,9
11298,TX,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",19930,Alaska Airlines Inc.,888,Boeing 737-900ER,1067,891,1225,1018
11298,TX,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",19977,United Air Lines Inc.,888,Boeing 737-900ER,498,96,249,449
11298,TX,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",19805,American Airlines Inc.,889,B787-900 Dreamliner,891,768,1254,1366
12892,CA,LAX,"Los Angeles, CA: Los Angeles International",19790,Delta Air Lines Inc.,359,Airbus Industrie A350-900,2,3,179,260
12892,CA,LAX,"Los Angeles, CA: Los Angeles International",21242,"Mokulele Flight Services, Inc.",416,Cessna 208 Caravan,1019,246,,
12892,CA,LAX,"Los Angeles, CA: Los Angeles International",21599,Boutique Air,479,Pilatus PC-12,982,863,639,
12892,CA,LAX,"Los Angeles, CA: Los Angeles International",19687,Horizon Air,482,De Havilland DHC8-400 Dash-8,17,,,
12892,CA,LAX,"Los Angeles, CA: Los Angeles International",19790,Delta Air Lines Inc.,608,Boeing 717-200,3173,,,
12892,CA,LAX,"Los Angeles, CA: Los Angeles International",19393,Southwest Airlines Co.,612,Boeing 737-700/700LR/Max 7,31791,13434,7139,12591
12892,CA,LAX,"Los Angeles, CA: Los Angeles International",20422,Sun Country Airlines d/b/a MN Airlines,612,Boeing 737-700/700LR/Max 7,40,,,1
12892,CA,LAX,"Los Angeles, CA: Los Angeles International",19930,Alaska Airlines Inc.,612,Boeing 737-700/700LR/Max 7,40,6,15,18
12892,CA,LAX,"Los Angeles, CA: Los Angeles International",19977,United Air Lines Inc.,612,Boeing 737-700/700LR/Max 7,6,4,3,2
12892,CA,LAX,"Los Angeles, CA: Los Angeles International",19393,Southwest Airlines Co.,614,Boeing 737-800,7903,7937,11549,12464
12892,CA,LAX,"Los Angeles, CA: Los Angeles International",19790,Delta Air Lines Inc.,614,Boeing 737-800,7409,4144,4561,2079
12892,CA,LAX,"Los Angeles, CA: Los Angeles International",19805,American Airlines Inc.,614,Boeing 737-800,7892,2896,3013,3243
12892,CA,LAX,"Los Angeles, CA: Los Angeles International",19930,Alaska Airlines Inc.,614,Boeing 737-800,2769,1020,2109,1625
12892,CA,LAX,"Los Angeles, CA: Los Angeles International",19977,United Air Lines Inc.,614,Boeing 737-800,5375,2300,2637,4857
12892,CA,LAX,"Los Angeles, CA: Los Angeles International",20422,Sun Country Airlines d/b/a MN Airlines,614,Boeing 737-800,879,393,644,613
12892,CA,LAX,"Los Angeles, CA: Los Angeles International",19790,Delta Air Lines Inc.,622,Boeing 757-200,6391,3730,4449,4203
12892,CA,LAX,"Los Angeles, CA: Los Angeles International",19805,American Airlines Inc.,622,Boeing 757-200,168,,,
12892,CA,LAX,"Los Angeles, CA: Los Angeles International",19977,United Air Lines Inc.,622,Boeing 757-200,4296,975,1437,2068
12892,CA,LAX,"Los Angeles, CA: Los Angeles International",19790,Delta Air Lines Inc.,623,Boeing 757-300,1929,791,2155,911
12892,CA,LAX,"Los Angeles, CA: Los Angeles International",19977,United Air Lines Inc.,623,Boeing 757-300,3189,1392,2501,2165
12892,CA,LAX,"Los Angeles, CA: Los Angeles International",19790,Delta Air Lines Inc.,624,Boeing 767-400/ER,938,30,1350,720
12892,CA,LAX,"Los Angeles, CA: Los Angeles International",19977,United Air Lines Inc.,624,Boeing 767-400/ER,7,3,58,54
12892,CA,LAX,"Los Angeles, CA: Los Angeles International",19790,Delta Air Lines Inc.,626,Boeing 767-300/300ER,1810,1764,1139,2565
12892,CA,LAX,"Los Angeles, CA: Los Angeles International",19805,American Airlines Inc.,626,Boeing 767-300/300ER,76,1,,
12892,CA,LAX,"Los Angeles, CA: Los Angeles International",19977,United Air Lines Inc.,626,Boeing 767-300/300ER,25,231,773,264
12892,CA,LAX,"Los Angeles, CA: Los Angeles International",19790,Delta Air Lines Inc.,627,Boeing 777-200ER/200LR/233LR,322,86,,
12892,CA,LAX,"Los Angeles, CA: Los Angeles International",19805,American Airlines Inc.,627,Boeing 777-200ER/200LR/233LR,189,338,1352,337
12892,CA,LAX,"Los Angeles, CA: Los Angeles International",19977,United Air Lines Inc.,627,Boeing 777-200ER/200LR/233LR,1692,567,346,1579
